Task,T3448
Scope 1/1, Sample 1/24 (Junk1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0815,13,-63.3,20.4,0.0085,,
0.0895,14,-62.9,20.4,0.0080,,
0.0975,15,-62.5,20.4,0.0080,,
0.1060,16,-62.1,20.4,0.0075,,
0.1145,17,-61.6,20.4,0.0075,,
0.1230,18,-61.0,20.4,0.0075,,
0.1305,19,-60.4,20.4,0.0075,,
0.1390,20,-59.7,20.4,0.0085,,
0.1475,21,-59.0,20.4,0.0085,,
0.1560,22,-58.3,20.4,0.0075,,
0.1645,23,-57.5,20.4,0.0075,,
0.1725,24,-56.7,20.4,0.0075,,
0.1810,25,-55.9,20.4,0.0085,,
0.1885,26,-55.1,20.4,0.0075,,
0.1970,27,-54.2,20.4,0.0085,,
0.2055,28,-53.2,20.4,0.0075,,
0.2140,29,-52.3,20.4,0.0075,,
0.2225,30,-51.4,20.4,0.0075,,
0.2310,31,-50.3,20.4,0.0075,,
0.2385,32,-49.5,20.4,0.0075,,
0.2470,33,-48.4,20.4,0.0085,,
0.2555,34,-47.4,20.4,0.0075,,
0.2635,35,-46.3,20.4,0.0075,,
0.2720,36,-45.4,20.4,0.0075,,
0.2805,37,-44.6,20.4,0.0085,,
0.2880,38,-43.6,20.4,0.0075,,
0.2965,39,-42.7,20.4,0.0085,,
0.3050,40,-41.8,20.4,0.0075,,
0.3135,41,-40.9,20.4,0.0075,,
0.3220,42,-40.0,20.4,0.0075,,
0.3305,43,-39.2,20.4,0.0085,,
0.3380,44,-38.5,20.4,0.0075,,
0.3465,45,-37.7,20.4,0.0085,,
0.3545,46,-37.0,20.4,0.0075,,
0.3630,47,-36.2,20.4,0.0075,,
0.3715,48,-35.4,20.4,0.0075,,
0.3800,49,-34.7,20.4,0.0085,,
0.3875,50,-34.0,20.4,0.0075,,
0.3960,51,-33.3,20.4,0.0085,,
0.4045,52,-32.6,20.4,0.0075,,
0.4130,53,-31.9,20.4,0.0075,,
0.4215,54,-31.3,20.4,0.0075,,
0.4295,55,-30.6,20.4,0.0080,,
0.4375,56,-30.0,20.4,0.0080,,
0.4455,57,-29.3,20.4,0.0080,,
0.4540,58,-28.7,20.4,0.0075,,
0.4625,59,-28.0,20.4,0.0075,,
0.4710,60,-27.3,20.4,0.0075,,
0.4795,61,-26.9,20.4,0.0085,,
0.4870,62,-26.2,20.4,0.0075,,
0.4955,63,-25.6,20.4,0.0085,,
0.5040,64,-24.9,20.4,0.0075,,
0.5125,65,-24.4,20.4,0.0075,,
0.5205,66,-23.8,20.4,0.0075,,
0.5290,67,-23.2,20.4,0.0075,,
0.5365,68,-22.7,20.4,0.0075,,
0.5450,69,-22.2,20.4,0.0085,,
0.5535,70,-21.6,20.4,0.0075,,
0.5620,71,-21.0,20.4,0.0075,,
0.5705,72,-20.6,20.4,0.0075,,
0.5790,73,-20.1,20.4,0.0075,,
0.5865,74,-19.6,20.4,0.0075,,
0.5950,75,-19.0,20.4,0.0085,,
0.6035,76,-18.5,20.4,0.0085,,
0.6115,77,-18.0,20.4,0.0075,,
0.6200,78,-17.4,20.4,0.0075,,
0.6285,79,-17.0,20.4,0.0075,,
0.6370,80,-16.4,20.4,0.0085,,
0.6445,81,-15.8,20.4,0.0075,,
0.6530,82,-15.3,20.4,0.0085,,
0.6615,83,-14.8,20.4,0.0075,,
0.6700,84,-14.3,20.4,0.0075,,
0.6780,85,-13.7,20.4,0.0075,,
0.6865,86,-13.3,20.4,0.0085,,
0.6940,87,-12.8,20.4,0.0075,,
0.7025,88,-12.3,20.4,0.0085,,
0.7110,89,-11.8,20.4,0.0075,,
0.7195,90,-11.3,20.4,0.0075,,
0.7280,91,-10.7,20.4,0.0075,,
0.7365,92,-10.3,20.4,0.0075,,
0.7440,93,-9.9,20.4,0.0075,,
0.7525,94,-9.3,20.4,0.0085,,
0.7610,95,-8.8,20.4,0.0075,,
0.7690,96,-8.3,20.4,0.0075,,
0.7775,97,-7.9,20.4,0.0075,,
0.7860,98,-7.4,20.4,0.0075,,
0.7935,99,-7.0,20.4,0.0075,,
0.8020,100,-6.6,20.4,0.0085,,
0.8105,101,-6.0,20.4,0.0085,,
0.8190,102,-5.4,20.4,0.0075,,
0.8275,103,-4.9,20.4,0.0075,,
0.8360,104,-4.3,20.4,0.0075,,
0.8435,105,-3.8,20.4,0.0075,,
0.8520,106,-3.2,20.4,0.0085,,
0.8600,107,-2.6,20.4,0.0075,,
0.8685,108,-2.1,20.4,0.0075,,
0.8770,109,-1.4,20.4,0.0075,,
0.8855,110,-0.8,20.4,0.0075,,
0.8930,111,-0.3,20.4,0.0075,,
0.9015,112,0.2,20.4,0.0085,,
0.9100,113,0.4,20.4,0.0075,,
0.9185,114,0.5,20.4,0.0075,,
0.9270,115,1.1,20.4,0.0075,,
0.9350,116,1.6,20.4,0.0075,,
0.9430,117,2.2,20.4,0.0080,,
0.9510,118,3.1,20.4,0.0080,,
0.9595,119,3.4,20.4,0.0085,,
0.9680,120,3.9,20.4,0.0075,,
0.9765,121,4.5,20.4,0.0075,,
0.9850,122,5.0,20.4,0.0075,,
0.9925,123,5.4,20.4,0.0075,,
1.0010,124,5.9,20.4,0.0085,,
1.0095,125,6.3,20.4,0.0085,,
1.0175,126,6.9,20.4,0.0075,,
1.0260,127,7.3,20.4,0.0075,,
1.0345,128,7.9,20.4,0.0075,,
1.0420,129,8.5,20.4,0.0075,,
1.0505,130,9.2,20.4,0.0085,,
1.0590,131,10.0,20.4,0.0085,,
1.0675,132,10.7,20.4,0.0075,,
1.0760,133,11.5,20.4,0.0075,,
1.0845,134,12.3,20.4,0.0075,,
1.0920,135,13.0,20.4,0.0075,,
1.1005,136,13.7,20.4,0.0085,,
1.1085,137,14.4,20.4,0.0080,,
1.1170,138,15.1,20.4,0.0075,,
1.1255,139,15.8,20.4,0.0075,,
1.1340,140,16.6,20.4,0.0075,,
1.1415,141,17.3,20.4,0.0075,,
1.1500,142,18.1,20.4,0.0085,,
1.1585,143,18.9,20.4,0.0085,,
1.1670,144,19.7,20.4,0.0075,,
1.1755,145,20.5,20.4,0.0075,,
1.1840,146,21.3,20.4,0.0075,,
1.1915,147,22.1,20.4,0.0075,,
1.2000,148,23.0,20.4,0.0085,,
1.2080,149,24.0,20.4,0.0080,,
1.2165,150,24.9,20.4,0.0075,,
1.2250,151,26.0,20.4,0.0075,,
1.2335,152,27.0,20.4,0.0075,,
1.2410,153,27.9,20.4,0.0075,,
1.2495,154,29.1,20.4,0.0085,,
1.2580,155,30.2,20.4,0.0085,,
1.2665,156,31.4,20.4,0.0075,,
1.2750,157,32.8,20.4,0.0075,,
1.2830,158,34.0,20.4,0.0075,,
1.2915,159,35.5,20.4,0.0085,,
1.2990,160,37.0,20.4,0.0075,,
1.3075,161,38.7,20.4,0.0085,,
1.3160,162,40.5,20.4,0.0075,,
1.3245,163,42.4,20.4,0.0075,,
1.3330,164,44.4,20.4,0.0075,,
1.3405,165,46.6,20.4,0.0075,,
1.3490,166,49.1,20.4,0.0085,,
1.3575,167,52.0,20.4,0.0085,,
1.3660,168,55.1,20.4,0.0075,,
1.3740,169,58.6,20.4,0.0075,,
1.3825,170,62.3,20.4,0.0075,,
1.3910,171,66.1,20.4,0.0085,,
1.3985,172,70.8,20.4,0.0075,,
1.4070,173,76.0,20.4,0.0085,,
1.4155,174,81.6,20.4,0.0075,,
1.4240,175,87.8,20.4,0.0075,,
1.4325,176,94.2,20.4,0.0075,,
1.4410,177,100.3,20.4,0.0085,,
1.4485,178,107.6,20.4,0.0075,,
1.4570,179,115.0,20.4,0.0085,,
1.4650,180,122.5,20.4,0.0075,,
1.4735,181,129.9,20.4,0.0075,,
1.4820,182,137.1,20.4,0.0075,,
1.4895,183,143.4,20.4,0.0075,,
1.4980,184,150.3,20.4,0.0085,,
1.5065,185,156.8,20.4,0.0085,,
1.5150,186,162.8,20.4,0.0075,,
1.5235,187,168.1,20.4,0.0075,,
1.5320,188,173.0,20.4,0.0075,,
1.5395,189,177.0,20.4,0.0075,,
1.5480,190,180.6,20.4,0.0085,,
1.5565,191,183.7,20.4,0.0085,,
1.5625,192,185.2,20.4,0.0065,,
1.5625,432,193.5,20.4,0.0000,,
1.5630,433,193.5,20.5,0.0005,,
1.5645,434,193.4,20.4,0.0015,,
1.5670,435,193.5,20.5,0.0025,,
1.5710,436,193.5,20.5,0.0035,,
1.5775,437,193.7,20.5,0.0060,,
1.5860,438,194.2,20.4,0.0085,,
1.5935,439,194.8,20.5,0.0075,,
1.6020,440,195.8,20.5,0.0085,,
1.6105,441,196.5,20.5,0.0075,,
1.6190,442,197.5,20.4,0.0075,,
1.6275,443,198.3,20.5,0.0075,,
1.6355,444,199.1,20.5,0.0080,,
1.6435,445,199.8,20.5,0.0080,,
1.6515,446,200.6,20.5,0.0080,,
1.6600,447,201.4,20.5,0.0075,,
1.6685,448,202.2,20.5,0.0075,,
1.6770,449,202.8,20.5,0.0075,,
1.6855,450,203.6,20.5,0.0075,,
1.6930,451,204.2,20.5,0.0075,,
1.7015,452,204.8,20.5,0.0085,,
1.7100,453,205.5,20.5,0.0085,,
1.7185,454,206.2,20.5,0.0075,,
1.7265,455,206.8,20.5,0.0075,,
1.7350,456,207.4,20.5,0.0075,,
1.7425,457,207.9,20.5,0.0075,,
1.7510,458,208.6,20.5,0.0085,,
1.7595,459,209.2,20.5,0.0085,,
1.7680,460,209.8,20.5,0.0075,,
1.7765,461,210.2,20.5,0.0075,,
1.7850,462,210.7,20.5,0.0075,,
1.7925,463,211.2,20.5,0.0075,,
1.8010,464,211.7,20.5,0.0085,,
1.8090,465,212.1,20.5,0.0080,,
1.8175,466,212.7,20.5,0.0075,,
1.8260,467,213.1,20.5,0.0075,,
1.8345,468,213.6,20.5,0.0075,,
1.8420,469,214.0,20.5,0.0075,,
1.8505,470,214.4,20.5,0.0085,,
1.8590,471,214.9,20.5,0.0085,,
1.8675,472,215.4,20.5,0.0075,,
1.8760,473,215.8,20.5,0.0075,,
1.8845,474,216.2,20.5,0.0075,,
1.8920,475,216.5,20.5,0.0075,,
1.9005,476,217.0,20.5,0.0085,,
1.9085,477,217.4,20.5,0.0080,,
1.9170,478,217.8,20.5,0.0075,,
1.9255,479,218.2,20.5,0.0075,,
1.9340,480,218.5,20.5,0.0075,,
1.9415,481,218.8,20.5,0.0075,,
1.9500,482,219.3,20.5,0.0085,,
1.9585,483,219.6,20.5,0.0085,,
1.9670,484,220.0,20.5,0.0075,,
1.9755,485,220.4,20.5,0.0075,,
1.9835,486,220.8,20.5,0.0075,,
1.9915,487,221.0,20.5,0.0080,,
1.9995,488,221.4,20.5,0.0080,,
2.0080,489,221.7,20.5,0.0085,,
2.0165,490,222.0,20.5,0.0075,,
2.0250,491,222.4,20.5,0.0075,,
2.0335,492,222.7,20.5,0.0075,,
2.0410,493,223.1,20.5,0.0075,,
2.0495,494,223.4,20.5,0.0085,,
2.0580,495,223.7,20.5,0.0085,,
2.0665,496,224.0,20.5,0.0075,,
2.0750,497,224.3,20.5,0.0075,,
2.0830,498,224.7,20.5,0.0075,,
2.0910,499,225.0,20.5,0.0080,,
2.0990,500,225.3,20.5,0.0080,,
2.1075,501,225.5,20.5,0.0085,,
2.1160,502,225.8,20.5,0.0075,,
2.1245,503,226.2,20.5,0.0075,,
2.1330,504,226.4,20.5,0.0075,,
2.1405,505,226.6,20.5,0.0075,,
2.1490,506,226.8,20.5,0.0085,,
2.1575,507,227.0,20.5,0.0085,,
2.1655,508,227.3,20.5,0.0075,,
2.1740,509,227.6,20.5,0.0075,,
2.1825,510,228.0,20.5,0.0075,,
2.1910,511,228.2,20.5,0.0085,,
2.1985,512,228.5,20.5,0.0075,,
2.2070,513,228.7,20.5,0.0085,,
2.2155,514,228.9,20.5,0.0075,,
2.2240,515,229.1,20.5,0.0075,,
2.2320,516,229.4,20.5,0.0075,,
2.2405,517,229.6,20.5,0.0075,,
2.2480,518,229.8,20.5,0.0075,,
2.2565,519,230.1,20.5,0.0085,,
2.2650,520,230.4,20.5,0.0085,,
2.2735,521,230.6,20.5,0.0075,,
2.2820,522,230.8,20.5,0.0075,,
2.2905,523,231.0,20.5,0.0075,,
2.2980,524,231.4,20.5,0.0075,,
2.3065,525,231.6,20.5,0.0085,,
2.3150,526,231.8,20.5,0.0085,,
2.3230,527,232.0,20.5,0.0075,,
2.3315,528,232.3,20.5,0.0075,,
2.3400,529,232.5,20.5,0.0075,,
2.3475,530,232.7,20.5,0.0075,,
2.3560,531,232.9,20.5,0.0085,,
2.3645,532,233.2,20.5,0.0085,,
2.3730,533,233.4,20.5,0.0075,,
2.3815,534,233.6,20.5,0.0075,,
2.3900,535,233.8,20.5,0.0085,,
2.3975,536,233.9,20.5,0.0075,,
2.4055,537,234.2,20.5,0.0080,,
2.4140,538,234.4,20.5,0.0075,,
2.4200,539,234.5,20.5,0.0055,,
2.4215,540,234.7,20.5,0.0015,,
2.4230,541,234.8,20.5,0.0015,,
2.4235,542,234.8,20.5,0.0005,,
2.4250,543,234.9,20.5,0.0015,,
2.4270,544,234.9,20.5,0.0020,,
2.4290,545,235.0,20.5,0.0020,,
2.4320,546,235.0,20.5,0.0025,,
2.4360,547,235.0,20.5,0.0035,,
Scope 1/1, Sample 8/24 (POC_377_20200812_RUN_4)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-61.1,20.4,NaN,,
0.0005,1,-62.1,20.4,0.0005,,
0.0025,2,-62.3,20.4,0.0020,,
0.0050,3,-62.4,20.4,0.0025,,
0.0090,4,-62.6,20.4,0.0035,,
0.0150,5,-62.8,20.4,0.0055,,
0.0235,6,-63.0,20.4,0.0075,,
0.0310,7,-63.0,20.4,0.0075,,
0.0395,8,-63.0,20.4,0.0085,,
0.0480,9,-63.0,20.4,0.0075,,
0.0565,10,-62.8,20.4,0.0075,,
0.0650,11,-62.6,20.4,0.0075,,
0.0735,12,-62.4,20.4,0.0085,,
0.0810,13,-62.1,20.4,0.0075,,
0.0895,14,-61.7,20.4,0.0085,,
0.0980,15,-61.3,20.4,0.0075,,
0.1065,16,-60.8,20.4,0.0075,,
0.1145,17,-60.2,20.4,0.0075,,
0.1230,18,-59.8,20.4,0.0085,,
0.1305,19,-59.1,20.4,0.0075,,
0.1390,20,-58.4,20.4,0.0085,,
0.1475,21,-57.6,20.4,0.0075,,
0.1560,22,-57.0,20.4,0.0075,,
0.1645,23,-56.1,20.4,0.0075,,
0.1730,24,-55.4,20.4,0.0085,,
0.1805,25,-54.5,20.4,0.0075,,
0.1890,26,-53.6,20.4,0.0085,,
0.1975,27,-52.8,20.4,0.0075,,
0.2055,28,-51.8,20.4,0.0075,,
0.2140,29,-50.9,20.4,0.0075,,
0.2225,30,-49.9,20.4,0.0085,,
0.2300,31,-48.9,20.4,0.0075,,
0.2385,32,-47.9,20.4,0.0085,,
0.2470,33,-46.9,20.4,0.0075,,
0.2555,34,-45.9,20.4,0.0075,,
0.2640,35,-44.9,20.4,0.0075,,
0.2725,36,-44.1,20.4,0.0085,,
0.2800,37,-43.2,20.4,0.0075,,
0.2885,38,-42.2,20.4,0.0085,,
0.2965,39,-41.4,20.4,0.0075,,
0.3050,40,-40.5,20.4,0.0075,,
0.3135,41,-39.6,20.4,0.0075,,
0.3220,42,-39.0,20.4,0.0085,,
0.3295,43,-38.2,20.4,0.0075,,
0.3380,44,-37.4,20.4,0.0085,,
0.3465,45,-36.5,20.4,0.0075,,
0.3550,46,-35.8,20.4,0.0075,,
0.3635,47,-35.0,20.4,0.0075,,
0.3715,48,-34.5,20.4,0.0080,,
0.3795,49,-33.7,20.4,0.0080,,
0.3880,50,-33.0,20.4,0.0085,,
0.3960,51,-32.3,20.4,0.0075,,
0.4045,52,-31.6,20.4,0.0075,,
0.4130,53,-31.0,20.4,0.0075,,
0.4205,54,-30.3,20.4,0.0075,,
0.4290,55,-29.7,20.4,0.0085,,
0.4375,56,-29.1,20.4,0.0085,,
0.4460,57,-28.4,20.4,0.0075,,
0.4545,58,-27.7,20.4,0.0075,,
0.4630,59,-27.1,20.4,0.0075,,
0.4705,60,-26.6,20.4,0.0075,,
0.4790,61,-26.0,20.4,0.0085,,
0.4875,62,-25.4,20.4,0.0075,,
0.4955,63,-24.8,20.4,0.0075,,
0.5040,64,-24.2,20.4,0.0075,,
0.5125,65,-23.5,20.4,0.0075,,
0.5200,66,-23.0,20.4,0.0075,,
0.5285,67,-22.4,20.4,0.0085,,
0.5370,68,-21.8,20.4,0.0085,,
0.5455,69,-21.2,20.4,0.0075,,
0.5540,70,-20.7,20.4,0.0075,,
0.5620,71,-20.1,20.4,0.0075,,
0.5700,72,-19.7,20.4,0.0080,,
0.5780,73,-19.1,20.4,0.0080,,
0.5865,74,-18.7,20.4,0.0085,,
0.5950,75,-18.1,20.4,0.0075,,
0.6035,76,-17.6,20.4,0.0075,,
0.6120,77,-17.1,20.4,0.0075,,
0.6205,78,-16.6,20.4,0.0085,,
0.6280,79,-16.0,20.4,0.0075,,
0.6365,80,-15.5,20.4,0.0085,,
0.6450,81,-14.9,20.4,0.0075,,
0.6530,82,-14.4,20.4,0.0075,,
0.6615,83,-13.9,20.4,0.0075,,
0.6700,84,-13.4,20.4,0.0085,,
0.6775,85,-12.8,20.4,0.0075,,
0.6860,86,-12.3,20.4,0.0085,,
0.6945,87,-11.8,20.4,0.0075,,
0.7030,88,-11.3,20.4,0.0075,,
0.7115,89,-10.8,20.4,0.0075,,
0.7200,90,-10.5,20.4,0.0085,,
0.7275,91,-10.0,20.4,0.0075,,
0.7360,92,-9.4,20.4,0.0085,,
0.7440,93,-8.9,20.4,0.0080,,
0.7525,94,-8.4,20.4,0.0075,,
0.7610,95,-7.9,20.4,0.0075,,
0.7695,96,-7.4,20.4,0.0075,,
0.7770,97,-7.0,20.4,0.0075,,
0.7855,98,-6.5,20.4,0.0085,,
0.7940,99,-6.0,20.4,0.0075,,
0.8025,100,-5.4,20.4,0.0075,,
0.8110,101,-4.9,20.4,0.0075,,
0.8190,102,-4.3,20.4,0.0075,,
0.8270,103,-3.7,20.4,0.0080,,
0.8350,104,-3.1,20.4,0.0080,,
0.8435,105,-2.5,20.4,0.0085,,
0.8520,106,-1.9,20.4,0.0075,,
0.8605,107,-1.4,20.4,0.0075,,
0.8690,108,-0.8,20.4,0.0075,,
0.8765,109,-0.3,20.4,0.0075,,
0.8850,110,0.2,20.4,0.0085,,
0.8935,111,0.5,20.4,0.0085,,
0.9015,112,0.6,20.4,0.0075,,
0.9100,113,1.1,20.4,0.0075,,
0.9185,114,1.6,20.4,0.0075,,
0.9260,115,2.2,20.4,0.0075,,
0.9345,116,3.1,20.4,0.0085,,
0.9430,117,3.6,20.4,0.0085,,
0.9515,118,4.2,20.4,0.0075,,
0.9600,119,4.7,20.4,0.0075,,
0.9685,120,5.2,20.4,0.0075,,
0.9765,121,5.6,20.4,0.0080,,
0.9845,122,6.0,20.4,0.0080,,
0.9925,123,6.6,20.4,0.0080,,
1.0010,124,7.0,20.4,0.0075,,
1.0095,125,7.6,20.4,0.0075,,
1.0180,126,8.3,20.4,0.0075,,
1.0265,127,8.9,20.4,0.0085,,
1.0340,128,9.6,20.4,0.0075,,
1.0425,129,10.4,20.4,0.0085,,
1.0510,130,11.2,20.4,0.0075,,
1.0595,131,11.9,20.4,0.0075,,
1.0675,132,12.7,20.4,0.0075,,
1.0755,133,13.3,20.4,0.0080,,
1.0840,134,14.1,20.4,0.0085,,
1.0920,135,14.9,20.4,0.0080,,
1.1005,136,15.6,20.4,0.0075,,
1.1090,137,16.3,20.4,0.0075,,
1.1175,138,17.1,20.4,0.0075,,
1.1250,139,17.8,20.4,0.0075,,
1.1335,140,18.6,20.4,0.0085,,
1.1420,141,19.4,20.4,0.0085,,
1.1505,142,20.1,20.4,0.0075,,
1.1585,143,20.9,20.4,0.0075,,
1.1670,144,21.8,20.4,0.0075,,
1.1755,145,22.7,20.4,0.0075,,
1.1830,146,23.6,20.4,0.0075,,
1.1915,147,24.6,20.4,0.0085,,
1.2000,148,25.5,20.4,0.0075,,
1.2085,149,26.6,20.4,0.0075,,
1.2170,150,27.6,20.4,0.0075,,
1.2255,151,28.7,20.4,0.0085,,
1.2330,152,29.8,20.4,0.0075,,
1.2415,153,31.1,20.4,0.0085,,
1.2495,154,32.5,20.4,0.0080,,
1.2580,155,33.9,20.4,0.0075,,
1.2665,156,35.2,20.4,0.0075,,
1.2750,157,36.7,20.4,0.0075,,
1.2825,158,38.2,20.4,0.0075,,
1.2910,159,39.9,20.4,0.0085,,
1.2995,160,41.8,20.4,0.0075,,
1.3080,161,43.8,20.4,0.0075,,
1.3165,162,46.0,20.4,0.0075,,
1.3245,163,48.4,20.4,0.0075,,
1.3325,164,50.8,20.4,0.0080,,
1.3405,165,53.9,20.4,0.0080,,
1.3490,166,57.2,20.4,0.0075,,
1.3575,167,60.8,20.4,0.0075,,
1.3660,168,64.8,20.4,0.0075,,
1.3745,169,68.7,20.4,0.0085,,
1.3820,170,73.6,20.4,0.0075,,
1.3905,171,79.1,20.4,0.0085,,
1.3990,172,84.8,20.4,0.0075,,
1.4075,173,91.3,20.4,0.0075,,
1.4160,174,98.0,20.4,0.0075,,
1.4235,175,104.2,20.4,0.0075,,
1.4320,176,111.2,20.4,0.0085,,
1.4400,177,118.3,20.4,0.0080,,
1.4485,178,125.6,20.4,0.0075,,
1.4570,179,133.1,20.4,0.0075,,
1.4655,180,140.3,20.4,0.0075,,
1.4740,181,146.3,20.4,0.0085,,
1.4815,182,152.8,20.4,0.0075,,
1.4900,183,158.8,20.4,0.0085,,
1.4985,184,164.4,20.4,0.0075,,
1.5070,185,169.4,20.4,0.0075,,
1.5155,186,173.9,20.4,0.0075,,
1.5230,187,177.2,20.4,0.0075,,
1.5310,188,180.7,20.4,0.0080,,
1.5395,189,183.7,20.4,0.0085,,
1.5460,190,185.1,20.4,0.0070,,
1.5460,430,193.5,20.5,0.0000,,
1.5465,431,193.6,20.5,0.0005,,
1.5480,432,193.6,20.5,0.0015,,
1.5505,433,193.6,20.5,0.0025,,
1.5550,434,193.6,20.5,0.0040,,
1.5610,435,193.9,20.5,0.0055,,
1.5695,436,194.3,20.5,0.0085,,
1.5770,437,194.9,20.5,0.0075,,
1.5855,438,195.8,20.5,0.0085,,
1.5940,439,196.5,20.5,0.0075,,
1.6025,440,197.4,20.5,0.0075,,
1.6110,441,198.3,20.5,0.0075,,
1.6190,442,199.1,20.5,0.0075,,
1.6270,443,199.9,20.5,0.0080,,
1.6350,444,200.7,20.5,0.0080,,
1.6435,445,201.6,20.5,0.0085,,
1.6520,446,202.3,20.5,0.0075,,
1.6605,447,203.0,20.5,0.0075,,
1.6690,448,203.8,20.5,0.0075,,
1.6765,449,204.4,20.5,0.0075,,
1.6850,450,205.1,20.5,0.0085,,
1.6935,451,205.7,20.5,0.0085,,
1.7020,452,206.3,20.5,0.0075,,
1.7100,453,206.9,20.5,0.0075,,
1.7185,454,207.5,20.5,0.0075,,
1.7260,455,207.9,20.5,0.0075,,
1.7345,456,208.5,20.5,0.0085,,
1.7430,457,209.0,20.5,0.0085,,
1.7515,458,209.6,20.5,0.0075,,
1.7600,459,210.1,20.5,0.0075,,
1.7685,460,210.7,20.5,0.0075,,
1.7760,461,211.1,20.5,0.0075,,
1.7845,462,211.6,20.5,0.0085,,
1.7925,463,212.1,20.5,0.0080,,
1.8010,464,212.6,20.5,0.0075,,
1.8095,465,213.1,20.5,0.0075,,
1.8180,466,213.6,20.5,0.0075,,
1.8255,467,214.1,20.5,0.0075,,
1.8340,468,214.5,20.5,0.0085,,
1.8425,469,215.0,20.5,0.0085,,
1.8510,470,215.4,20.5,0.0075,,
1.8595,471,215.9,20.5,0.0075,,
1.8675,472,216.4,20.5,0.0075,,
1.8760,473,216.7,20.5,0.0085,,
1.8835,474,217.1,20.5,0.0075,,
1.8920,475,217.5,20.5,0.0085,,
1.9005,476,217.9,20.5,0.0075,,
1.9090,477,218.3,20.5,0.0075,,
1.9175,478,218.7,20.5,0.0075,,
1.9250,479,219.0,20.5,0.0075,,
1.9335,480,219.3,20.5,0.0085,,
1.9420,481,219.7,20.5,0.0085,,
1.9505,482,220.0,20.5,0.0075,,
1.9585,483,220.4,20.5,0.0075,,
1.9670,484,220.8,20.5,0.0075,,
1.9755,485,221.1,20.5,0.0085,,
1.9830,486,221.4,20.5,0.0075,,
1.9915,487,221.8,20.5,0.0085,,
2.0000,488,222.1,20.5,0.0075,,
2.0085,489,222.4,20.5,0.0075,,
2.0170,490,222.7,20.5,0.0075,,
2.0255,491,223.0,20.5,0.0085,,
2.0330,492,223.2,20.5,0.0075,,
2.0415,493,223.6,20.5,0.0085,,
2.0500,494,224.0,20.5,0.0075,,
2.0580,495,224.3,20.5,0.0075,,
2.0665,496,224.5,20.5,0.0075,,
2.0750,497,224.8,20.5,0.0085,,
2.0825,498,225.2,20.5,0.0075,,
2.0910,499,225.5,20.5,0.0085,,
2.0995,500,225.7,20.5,0.0075,,
2.1080,501,226.1,20.5,0.0075,,
2.1165,502,226.4,20.5,0.0075,,
2.1245,503,226.6,20.5,0.0080,,
2.1325,504,226.9,20.5,0.0080,,
2.1405,505,227.2,20.5,0.0080,,
2.1490,506,227.5,20.5,0.0075,,
2.1575,507,227.8,20.5,0.0075,,
2.1660,508,227.9,20.5,0.0075,,
2.1745,509,228.2,20.5,0.0075,,
2.1820,510,228.3,20.5,0.0075,,
2.1905,511,228.7,20.5,0.0085,,
2.1990,512,228.9,20.5,0.0085,,
2.2070,513,229.2,20.5,0.0075,,
2.2155,514,229.4,20.5,0.0075,,
2.2240,515,229.7,20.5,0.0075,,
2.2315,516,229.9,20.5,0.0075,,
2.2400,517,230.1,20.5,0.0085,,
2.2485,518,230.4,20.5,0.0085,,
2.2570,519,230.6,20.5,0.0075,,
2.2655,520,230.9,20.5,0.0075,,
2.2740,521,231.1,20.5,0.0075,,
2.2815,522,231.4,20.5,0.0075,,
2.2900,523,231.6,20.5,0.0085,,
2.2980,524,231.8,20.5,0.0080,,
2.3065,525,232.1,20.5,0.0075,,
2.3150,526,232.3,20.5,0.0075,,
2.3235,527,232.5,20.5,0.0075,,
2.3310,528,232.7,20.5,0.0075,,
2.3395,529,232.9,20.5,0.0085,,
2.3480,530,233.2,20.5,0.0085,,
2.3565,531,233.4,20.5,0.0075,,
2.3650,532,233.6,20.5,0.0075,,
2.3730,533,233.8,20.5,0.0075,,
2.3815,534,233.9,20.5,0.0085,,
2.3885,535,234.2,20.5,0.0070,,
2.3955,536,234.4,20.5,0.0070,,
2.4010,537,234.6,20.5,0.0050,,
2.4050,538,234.7,20.5,0.0035,,
2.4075,539,234.8,20.5,0.0025,,
2.4095,540,234.8,20.5,0.0020,,
2.4125,541,235.0,20.5,0.0030,,
2.4170,542,235.0,20.5,0.0035,,
Scope 1/1, Sample 9/24 (BLANK_7_20200914_RUN_7)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-63.5,20.4,NaN,,
0.0010,1,-64.2,20.4,0.0010,,
0.0025,2,-64.3,20.4,0.0015,,
0.0050,3,-64.5,20.4,0.0025,,
0.0090,4,-64.5,20.4,0.0035,,
0.0150,5,-64.7,20.4,0.0055,,
0.0235,6,-64.8,20.4,0.0075,,
0.0320,7,-64.8,20.4,0.0075,,
0.0405,8,-64.7,20.4,0.0075,,
0.0490,9,-64.6,20.4,0.0070,,
0.0565,10,-64.5,20.4,0.0070,,
0.0650,11,-64.2,20.4,0.0075,,
0.0735,12,-63.9,20.4,0.0075,,
0.0820,13,-63.6,20.4,0.0075,,
0.0900,14,-63.1,20.4,0.0075,,
