Task,T3355
Scope 1/1, Sample 1/4 (junk1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0315,7,-88.8,21.8,0.0080,,
0.0395,8,-88.6,21.8,0.0080,,
0.0480,9,-88.4,21.8,0.0075,,
0.0565,10,-88.2,21.8,0.0075,,
0.0650,11,-87.9,21.8,0.0075,,
0.0735,12,-87.6,21.8,0.0075,,
0.0810,13,-87.2,21.8,0.0075,,
0.0895,14,-86.9,21.8,0.0085,,
0.0980,15,-86.4,21.8,0.0075,,
0.1065,16,-85.9,21.8,0.0075,,
0.1145,17,-85.4,21.8,0.0075,,
0.1230,18,-84.8,21.8,0.0075,,
0.1305,19,-84.3,21.8,0.0075,,
0.1390,20,-83.7,21.8,0.0085,,
0.1475,21,-83.0,21.8,0.0075,,
0.1560,22,-82.3,21.8,0.0075,,
0.1645,23,-81.6,21.8,0.0075,,
0.1730,24,-80.8,21.8,0.0075,,
0.1805,25,-80.1,21.8,0.0075,,
0.1890,26,-79.3,21.8,0.0085,,
0.1970,27,-78.4,21.8,0.0080,,
0.2055,28,-77.6,21.8,0.0075,,
0.2140,29,-76.7,21.8,0.0075,,
0.2225,30,-75.9,21.8,0.0075,,
0.2310,31,-75.0,21.8,0.0075,,
0.2385,32,-74.2,21.8,0.0075,,
0.2470,33,-73.1,21.8,0.0085,,
0.2555,34,-72.1,21.8,0.0075,,
0.2640,35,-71.1,21.8,0.0075,,
0.2720,36,-70.1,21.8,0.0075,,
0.2805,37,-69.2,21.8,0.0085,,
0.2880,38,-68.2,21.8,0.0075,,
0.2965,39,-67.1,21.8,0.0085,,
0.3050,40,-66.0,21.8,0.0075,,
0.3135,41,-64.8,21.8,0.0075,,
0.3220,42,-63.5,21.8,0.0075,,
0.3305,43,-62.5,21.8,0.0085,,
0.3380,44,-61.3,21.8,0.0075,,
0.3465,45,-60.1,21.8,0.0085,,
0.3550,46,-58.9,21.8,0.0075,,
0.3630,47,-57.6,21.8,0.0075,,
0.3715,48,-56.4,21.8,0.0075,,
0.3800,49,-55.1,21.8,0.0075,,
0.3875,50,-53.9,21.8,0.0075,,
0.3960,51,-52.7,21.8,0.0085,,
0.4045,52,-51.5,21.8,0.0075,,
0.4130,53,-50.4,21.8,0.0075,,
0.4215,54,-49.4,21.8,0.0075,,
0.4300,55,-48.3,21.8,0.0075,,
0.4375,56,-47.3,21.8,0.0075,,
0.4460,57,-46.3,21.8,0.0085,,
0.4540,58,-45.4,21.8,0.0075,,
0.4625,59,-44.4,21.8,0.0075,,
0.4710,60,-43.5,21.8,0.0075,,
0.4795,61,-42.6,21.8,0.0075,,
0.4870,62,-41.7,21.8,0.0075,,
0.4955,63,-40.9,21.8,0.0085,,
0.5040,64,-40.0,21.8,0.0075,,
0.5125,65,-39.2,21.8,0.0075,,
0.5210,66,-38.4,21.8,0.0075,,
0.5290,67,-37.6,21.8,0.0075,,
0.5370,68,-36.9,21.8,0.0080,,
0.5450,69,-36.2,21.8,0.0080,,
0.5535,70,-35.4,21.8,0.0075,,
0.5620,71,-34.6,21.8,0.0075,,
0.5705,72,-33.9,21.8,0.0075,,
0.5790,73,-33.2,21.8,0.0075,,
0.5865,74,-32.5,21.8,0.0075,,
0.5950,75,-31.9,21.8,0.0085,,
0.6035,76,-31.2,21.8,0.0075,,
0.6120,77,-30.5,21.8,0.0075,,
0.6200,78,-29.8,21.8,0.0075,,
0.6285,79,-29.3,21.8,0.0085,,
0.6360,80,-28.6,21.8,0.0075,,
0.6445,81,-28.0,21.8,0.0085,,
0.6530,82,-27.3,21.8,0.0075,,
0.6615,83,-26.6,21.8,0.0075,,
0.6700,84,-26.0,21.8,0.0075,,
0.6785,85,-25.4,21.8,0.0075,,
0.6860,86,-24.8,21.8,0.0075,,
0.6945,87,-24.2,21.8,0.0085,,
0.7030,88,-23.6,21.8,0.0075,,
0.7110,89,-23.0,21.8,0.0075,,
0.7195,90,-22.3,21.8,0.0075,,
0.7280,91,-21.8,21.8,0.0075,,
0.7355,92,-21.2,21.8,0.0075,,
0.7440,93,-20.6,21.8,0.0075,,
0.7525,94,-20.1,21.8,0.0075,,
0.7610,95,-19.4,21.8,0.0075,,
0.7695,96,-18.9,21.8,0.0075,,
0.7780,97,-18.3,21.8,0.0075,,
0.7855,98,-17.7,21.8,0.0075,,
0.7940,99,-17.1,21.8,0.0085,,
0.8020,100,-16.5,21.8,0.0075,,
0.8105,101,-15.9,21.8,0.0075,,
0.8190,102,-15.4,21.8,0.0075,,
0.8275,103,-14.8,21.8,0.0075,,
0.8350,104,-14.3,21.8,0.0075,,
0.8435,105,-13.7,21.8,0.0085,,
0.8520,106,-13.2,21.8,0.0075,,
0.8605,107,-12.7,21.8,0.0075,,
0.8690,108,-12.1,21.8,0.0075,,
0.8770,109,-11.5,21.8,0.0075,,
0.8850,110,-11.0,21.8,0.0080,,
0.8930,111,-10.5,21.8,0.0080,,
0.9015,112,-9.9,21.8,0.0075,,
0.9100,113,-9.3,21.8,0.0075,,
0.9185,114,-8.8,21.8,0.0075,,
0.9270,115,-8.3,21.8,0.0075,,
0.9345,116,-7.8,21.8,0.0075,,
0.9430,117,-7.3,21.8,0.0085,,
0.9515,118,-6.7,21.8,0.0075,,
0.9600,119,-6.1,21.8,0.0075,,
0.9680,120,-5.6,21.8,0.0075,,
0.9765,121,-5.0,21.8,0.0075,,
0.9840,122,-4.3,21.8,0.0075,,
0.9925,123,-3.6,21.8,0.0085,,
1.0010,124,-2.9,21.8,0.0075,,
1.0095,125,-2.3,21.8,0.0075,,
1.0180,126,-1.5,21.8,0.0075,,
1.0265,127,-0.8,21.8,0.0075,,
1.0340,128,-0.1,21.8,0.0075,,
1.0425,129,0.4,21.8,0.0085,,
1.0510,130,0.4,21.8,0.0075,,
1.0595,131,0.9,21.8,0.0075,,
1.0675,132,1.6,21.8,0.0075,,
1.0760,133,2.6,21.8,0.0075,,
1.0835,134,3.7,21.8,0.0075,,
1.0920,135,3.7,21.8,0.0085,,
1.1005,136,4.5,21.8,0.0085,,
1.1090,137,5.1,21.8,0.0075,,
1.1175,138,5.7,21.8,0.0075,,
1.1260,139,6.3,21.8,0.0075,,
1.1335,140,6.8,21.8,0.0075,,
1.1420,141,7.5,21.8,0.0085,,
1.1500,142,8.3,21.8,0.0080,,
1.1585,143,9.2,21.8,0.0075,,
1.1670,144,10.0,21.8,0.0075,,
1.1755,145,11.0,21.8,0.0075,,
1.1840,146,11.8,21.8,0.0085,,
1.1915,147,12.7,21.8,0.0075,,
1.2000,148,13.7,21.8,0.0085,,
1.2085,149,14.6,21.8,0.0075,,
1.2170,150,15.5,21.8,0.0075,,
1.2250,151,16.5,21.8,0.0075,,
1.2335,152,17.4,21.8,0.0085,,
1.2410,153,18.4,21.8,0.0075,,
1.2495,154,19.5,21.8,0.0085,,
1.2580,155,20.6,21.8,0.0075,,
1.2665,156,21.9,21.8,0.0075,,
1.2750,157,23.1,21.8,0.0075,,
1.2835,158,24.4,21.8,0.0075,,
1.2910,159,25.7,21.8,0.0075,,
1.2995,160,27.2,21.8,0.0085,,
1.3075,161,28.8,21.8,0.0075,,
1.3160,162,30.4,21.8,0.0075,,
1.3245,163,32.2,21.8,0.0075,,
1.3330,164,34.2,21.8,0.0075,,
1.3405,165,36.2,21.8,0.0075,,
1.3490,166,38.6,21.8,0.0085,,
1.3575,167,41.2,21.8,0.0075,,
1.3660,168,44.0,21.8,0.0075,,
1.3745,169,47.2,21.8,0.0075,,
1.3825,170,50.9,21.8,0.0075,,
1.3900,171,54.5,21.8,0.0075,,
1.3985,172,59.2,21.8,0.0085,,
1.4070,173,64.4,21.8,0.0085,,
1.4155,174,70.1,21.8,0.0075,,
1.4240,175,76.7,21.8,0.0075,,
1.4325,176,84.1,21.8,0.0075,,
1.4410,177,90.8,21.8,0.0085,,
1.4485,178,99.0,21.8,0.0075,,
1.4570,179,107.6,21.8,0.0085,,
1.4655,180,116.3,21.8,0.0075,,
1.4735,181,125.4,21.8,0.0075,,
1.4820,182,134.5,21.8,0.0075,,
1.4895,183,142.3,21.8,0.0075,,
1.4980,184,150.1,21.8,0.0085,,
1.5065,185,157.1,21.8,0.0085,,
1.5150,186,164.2,21.8,0.0075,,
1.5235,187,170.5,21.8,0.0075,,
1.5320,188,175.9,21.8,0.0075,,
1.5400,189,179.9,21.8,0.0080,,
1.5480,190,183.4,21.8,0.0080,,
1.5550,191,185.3,21.8,0.0080,,
1.5550,431,192.7,21.9,0.0000,,
1.5555,432,192.7,21.9,0.0005,,
1.5570,433,192.7,21.9,0.0015,,
1.5595,434,192.7,21.9,0.0025,,
1.5635,435,192.7,21.9,0.0035,,
1.5695,436,192.9,21.9,0.0055,,
1.5780,437,193.3,21.9,0.0075,,
1.5855,438,193.8,21.9,0.0075,,
1.5940,439,194.8,21.9,0.0085,,
1.6025,440,195.6,21.9,0.0085,,
1.6110,441,196.5,21.9,0.0075,,
1.6195,442,197.5,21.9,0.0075,,
1.6275,443,198.3,21.9,0.0080,,
1.6355,444,199.1,21.9,0.0080,,
1.6435,445,199.9,21.9,0.0080,,
1.6520,446,200.7,21.9,0.0075,,
1.6605,447,201.5,21.9,0.0075,,
1.6690,448,202.3,21.9,0.0075,,
1.6775,449,203.0,21.9,0.0075,,
1.6850,450,203.7,21.9,0.0075,,
1.6935,451,204.4,21.9,0.0085,,
1.7020,452,205.1,21.9,0.0075,,
1.7105,453,205.7,21.9,0.0075,,
1.7185,454,206.3,21.9,0.0075,,
1.7270,455,207.0,21.9,0.0075,,
1.7345,456,207.5,21.9,0.0075,,
1.7430,457,208.1,21.9,0.0085,,
1.7515,458,208.7,21.9,0.0075,,
1.7600,459,209.3,21.9,0.0075,,
1.7685,460,209.8,21.9,0.0075,,
1.7770,461,210.5,21.9,0.0075,,
1.7845,462,210.9,21.9,0.0075,,
1.7930,463,211.3,21.9,0.0085,,
1.8015,464,211.9,21.9,0.0075,,
1.8100,465,212.5,21.9,0.0075,,
1.8180,466,212.9,21.9,0.0075,,
1.8265,467,213.4,21.9,0.0085,,
1.8340,468,213.9,21.9,0.0075,,
1.8425,469,214.3,21.9,0.0085,,
1.8510,470,214.6,21.9,0.0075,,
1.8595,471,215.2,21.9,0.0075,,
1.8680,472,215.7,21.9,0.0075,,
1.8765,473,216.0,21.9,0.0075,,
1.8840,474,216.5,21.9,0.0075,,
1.8925,475,216.9,21.9,0.0085,,
1.9005,476,217.3,21.9,0.0075,,
1.9090,477,217.7,21.9,0.0075,,
1.9175,478,218.1,21.9,0.0075,,
1.9260,479,218.5,21.9,0.0075,,
1.9335,480,218.9,21.9,0.0075,,
1.9420,481,219.2,21.9,0.0085,,
1.9505,482,219.6,21.9,0.0075,,
1.9590,483,220.0,21.9,0.0075,,
1.9675,484,220.4,21.9,0.0075,,
1.9755,485,220.7,21.9,0.0075,,
1.9835,486,221.0,21.9,0.0080,,
1.9915,487,221.4,21.9,0.0080,,
2.0000,488,221.7,21.9,0.0085,,
2.0085,489,222.1,21.9,0.0075,,
2.0170,490,222.5,21.9,0.0075,,
2.0255,491,222.8,21.9,0.0075,,
2.0330,492,223.1,21.9,0.0075,,
2.0415,493,223.5,21.9,0.0085,,
2.0500,494,223.8,21.9,0.0085,,
2.0585,495,224.1,21.9,0.0075,,
2.0665,496,224.4,21.9,0.0075,,
2.0750,497,224.7,21.9,0.0075,,
2.0825,498,225.0,21.9,0.0075,,
2.0910,499,225.3,21.9,0.0085,,
2.0995,500,225.5,21.9,0.0085,,
2.1080,501,225.8,21.9,0.0075,,
2.1165,502,226.1,21.9,0.0075,,
2.1250,503,226.4,21.9,0.0075,,
2.1325,504,226.6,21.9,0.0075,,
2.1410,505,226.8,21.9,0.0085,,
2.1495,506,227.2,21.9,0.0075,,
2.1580,507,227.4,21.9,0.0075,,
2.1660,508,227.7,21.9,0.0075,,
2.1745,509,228.0,21.9,0.0075,,
2.1820,510,228.2,21.9,0.0075,,
2.1905,511,228.5,21.9,0.0085,,
2.1990,512,228.8,21.9,0.0075,,
2.2075,513,229.0,21.9,0.0075,,
2.2160,514,229.3,21.9,0.0075,,
2.2245,515,229.6,21.9,0.0075,,
2.2320,516,229.8,21.9,0.0075,,
2.2405,517,230.1,21.9,0.0085,,
2.2490,518,230.3,21.9,0.0075,,
2.2570,519,230.6,21.9,0.0075,,
2.2655,520,230.8,21.9,0.0075,,
2.2740,521,231.0,21.9,0.0075,,
2.2815,522,231.3,21.9,0.0075,,
2.2900,523,231.5,21.9,0.0085,,
2.2985,524,231.7,21.9,0.0085,,
2.3070,525,231.9,21.9,0.0075,,
2.3155,526,232.2,21.9,0.0075,,
2.3235,527,232.4,21.9,0.0075,,
2.3315,528,232.6,21.9,0.0080,,
2.3400,529,232.8,21.9,0.0085,,
2.3480,530,233.1,21.9,0.0080,,
2.3565,531,233.2,21.9,0.0075,,
2.3650,532,233.5,21.9,0.0075,,
2.3735,533,233.6,21.9,0.0075,,
2.3810,534,233.9,21.9,0.0075,,
2.3895,535,234.1,21.9,0.0085,,
2.3960,536,234.3,21.9,0.0065,,
2.3995,537,234.4,21.9,0.0030,,
2.4005,538,234.5,21.9,0.0010,,
2.4015,539,234.6,21.9,0.0010,,
2.4025,540,234.8,21.9,0.0010,,
2.4035,541,234.8,21.9,0.0010,,
2.4050,542,234.8,21.9,0.0015,,
2.4070,543,234.9,21.9,0.0020,,
2.4100,544,234.9,21.9,0.0025,,
2.4145,545,234.9,21.9,0.0040,,
2.4160,545,235.0,21.9,0.0035,,
Scope 1/1, Sample 4/4 (crm)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-59.6,22.2,NaN,,
0.0010,1,-60.2,22.2,0.0010,,
0.0025,2,-60.4,22.2,0.0015,,
0.0050,3,-60.5,22.2,0.0020,,
0.0090,4,-60.6,22.2,0.0035,,
0.0150,5,-60.8,22.2,0.0055,,
0.0235,6,-60.9,22.2,0.0075,,
0.0320,7,-60.9,22.2,0.0075,,
0.0405,8,-60.9,22.2,0.0075,,
0.0490,9,-60.8,22.2,0.0075,,
0.0565,10,-60.6,22.2,0.0070,,
0.0650,11,-60.3,22.2,0.0075,,
0.0735,12,-60.0,22.2,0.0075,,
0.0815,13,-59.7,22.2,0.0075,,
0.0900,14,-59.2,22.2,0.0075,,
0.0985,15,-58.7,22.2,0.0070,,
0.1060,16,-58.1,22.2,0.0070,,
0.1145,17,-57.6,22.2,0.0075,,
0.1230,18,-57.0,22.2,0.0075,,
0.1315,19,-56.3,22.2,0.0075,,
0.1400,20,-55.5,22.2,0.0075,,
0.1485,21,-54.8,22.2,0.0075,,
0.1560,22,-54.0,22.2,0.0070,,
0.1645,23,-53.1,22.2,0.0075,,
0.1730,24,-52.2,22.2,0.0075,,
0.1810,25,-51.3,22.2,0.0075,,
0.1895,26,-50.3,22.2,0.0075,,
0.1980,27,-49.4,22.2,0.0075,,
0.2055,28,-48.5,22.2,0.0070,,
0.2140,29,-47.4,22.2,0.0075,,
0.2225,30,-46.5,22.2,0.0075,,
0.2310,31,-45.5,22.2,0.0075,,
0.2395,32,-44.5,22.2,0.0075,,
0.2480,33,-43.6,22.2,0.0070,,
0.2555,34,-42.8,22.2,0.0070,,
0.2640,35,-41.8,22.2,0.0075,,
0.2720,36,-40.9,22.2,0.0075,,
0.2805,37,-40.1,22.2,0.0075,,
0.2890,38,-39.3,22.2,0.0075,,
0.2975,39,-38.6,22.2,0.0075,,
0.3050,40,-37.8,22.2,0.0070,,
0.3135,41,-37.0,22.2,0.0075,,
0.3220,42,-36.2,22.2,0.0075,,
0.3305,43,-35.3,22.2,0.0075,,
0.3390,44,-34.6,22.2,0.0075,,
0.3470,45,-33.8,22.2,0.0065,,
0.3550,46,-33.1,22.2,0.0075,,
0.3630,47,-32.4,22.2,0.0075,,
0.3715,48,-31.7,22.2,0.0075,,
0.3800,49,-31.0,22.2,0.0075,,
0.3885,50,-30.3,22.2,0.0075,,
0.3970,51,-29.5,22.2,0.0070,,
0.4045,52,-29.0,22.2,0.0070,,
0.4130,53,-28.3,22.2,0.0075,,
0.4215,54,-27.7,22.2,0.0075,,
0.4300,55,-27.0,22.2,0.0075,,
0.4380,56,-26.4,22.2,0.0075,,
0.4465,57,-25.9,22.2,0.0075,,
0.4540,58,-25.3,22.2,0.0070,,
0.4625,59,-24.6,22.2,0.0075,,
0.4710,60,-24.0,22.2,0.0075,,
0.4795,61,-23.4,22.2,0.0075,,
0.4880,62,-22.8,22.2,0.0075,,
0.4965,63,-22.1,22.2,0.0075,,
0.5040,64,-21.6,22.2,0.0070,,
0.5125,65,-21.0,22.2,0.0075,,
0.5205,66,-20.4,22.2,0.0075,,
0.5290,67,-19.8,22.2,0.0075,,
0.5375,68,-19.2,22.2,0.0075,,
0.5460,69,-18.7,22.2,0.0075,,
0.5545,70,-18.1,22.2,0.0075,,
0.5620,71,-17.6,22.2,0.0070,,
0.5705,72,-17.0,22.2,0.0075,,
0.5790,73,-16.5,22.2,0.0075,,
0.5875,74,-15.9,22.2,0.0075,,
0.5955,75,-15.3,22.2,0.0075,,
0.6040,76,-14.7,22.2,0.0070,,
0.6115,77,-14.1,22.2,0.0070,,
0.6200,78,-13.6,22.2,0.0075,,
0.6285,79,-13.1,22.2,0.0075,,
0.6370,80,-12.5,22.2,0.0075,,
0.6455,81,-12.0,22.2,0.0075,,
0.6540,82,-11.4,22.2,0.0070,,
0.6615,83,-10.9,22.2,0.0070,,
0.6700,84,-10.3,22.2,0.0075,,
0.6785,85,-9.8,22.2,0.0075,,
0.6865,86,-9.3,22.2,0.0075,,
0.6950,87,-8.8,22.2,0.0075,,
0.7035,88,-8.3,22.2,0.0070,,
0.7110,89,-7.8,22.2,0.0070,,
0.7195,90,-7.3,22.2,0.0075,,
0.7280,91,-6.8,22.2,0.0075,,
0.7365,92,-6.2,22.2,0.0075,,
0.7450,93,-5.7,22.2,0.0075,,
0.7535,94,-5.1,22.2,0.0070,,
0.7610,95,-4.6,22.2,0.0070,,
0.7695,96,-3.9,22.2,0.0075,,
0.7775,97,-3.3,22.2,0.0075,,
0.7860,98,-2.7,22.2,0.0075,,
0.7945,99,-2.0,22.2,0.0075,,
0.8030,100,-1.4,22.2,0.0070,,
0.8105,101,-0.8,22.2,0.0070,,
0.8190,102,-0.2,22.2,0.0075,,
0.8275,103,0.3,22.2,0.0075,,
0.8360,104,0.2,22.2,0.0075,,
0.8445,105,0.7,22.2,0.0075,,
0.8525,106,1.2,22.2,0.0075,,
0.8605,107,1.8,22.2,0.0075,,
0.8685,108,2.6,22.2,0.0075,,
0.8770,109,3.7,22.2,0.0075,,
0.8855,110,3.8,22.2,0.0075,,
0.8940,111,4.5,22.2,0.0075,,
0.9025,112,5.1,22.2,0.0075,,
0.9100,113,5.5,22.2,0.0070,,
0.9185,114,6.0,22.2,0.0075,,
0.9270,115,6.5,22.2,0.0075,,
0.9350,116,7.0,22.2,0.0075,,
0.9435,117,7.6,22.2,0.0075,,
0.9520,118,8.2,22.2,0.0075,,
0.9595,119,8.9,22.2,0.0070,,
0.9680,120,9.7,22.2,0.0075,,
0.9765,121,10.5,22.2,0.0075,,
0.9850,122,11.2,22.2,0.0075,,
0.9935,123,11.9,22.2,0.0075,,
1.0020,124,12.6,22.2,0.0075,,
1.0095,125,13.3,22.2,0.0070,,
1.0180,126,13.9,22.2,0.0075,,
1.0260,127,14.6,22.2,0.0075,,
1.0345,128,15.3,22.2,0.0075,,
1.0430,129,16.0,22.2,0.0075,,
1.0515,130,16.7,22.2,0.0075,,
1.0600,131,17.4,22.2,0.0075,,
1.0675,132,18.2,22.2,0.0070,,
1.0760,133,19.0,22.2,0.0075,,
1.0845,134,19.8,22.2,0.0075,,
1.0930,135,20.6,22.2,0.0075,,
1.1010,136,21.4,22.2,0.0075,,
1.1095,137,22.2,22.2,0.0075,,
1.1170,138,23.1,22.2,0.0070,,
1.1255,139,23.9,22.2,0.0075,,
1.1340,140,24.8,22.2,0.0075,,
1.1425,141,25.8,22.2,0.0075,,
1.1510,142,26.8,22.2,0.0075,,
1.1595,143,27.7,22.2,0.0075,,
1.1670,144,28.8,22.2,0.0070,,
1.1755,145,29.8,22.2,0.0075,,
1.1835,146,31.0,22.2,0.0075,,
1.1920,147,32.2,22.2,0.0075,,
1.2005,148,33.4,22.2,0.0075,,
1.2090,149,34.7,22.2,0.0070,,
1.2165,150,35.9,22.2,0.0070,,
1.2250,151,37.4,22.2,0.0075,,
1.2335,152,39.0,22.2,0.0075,,
1.2420,153,40.5,22.2,0.0075,,
1.2505,154,42.2,22.2,0.0075,,
1.2590,155,44.1,22.2,0.0070,,
1.2665,156,46.0,22.2,0.0070,,
1.2750,157,48.2,22.2,0.0075,,
1.2830,158,50.6,22.2,0.0075,,
1.2915,159,53.3,22.2,0.0075,,
1.3000,160,56.2,22.2,0.0075,,
1.3085,161,59.4,22.2,0.0070,,
1.3160,162,62.9,22.2,0.0070,,
1.3245,163,67.0,22.2,0.0075,,
1.3330,164,71.5,22.2,0.0075,,
1.3415,165,76.5,22.2,0.0075,,
1.3500,166,82.0,22.2,0.0075,,
1.3580,167,88.1,22.2,0.0065,,
1.3660,168,93.9,22.2,0.0075,,
1.3740,169,100.4,22.2,0.0075,,
1.3825,170,107.8,22.2,0.0075,,
1.3910,171,115.8,22.2,0.0075,,
1.3995,172,124.1,22.2,0.0075,,
1.4080,173,132.4,22.2,0.0075,,
1.4155,174,139.2,22.2,0.0070,,
1.4240,175,147.3,22.2,0.0075,,
1.4325,176,154.7,22.2,0.0075,,
1.4405,177,161.6,22.2,0.0075,,
1.4490,178,167.6,22.2,0.0075,,
1.4575,179,173.2,22.2,0.0075,,
1.4650,180,177.5,22.2,0.0070,,
1.4735,181,181.1,22.2,0.0075,,
1.4820,182,184.0,22.2,0.0075,,
1.4880,183,185.2,22.2,0.0075,,
1.4880,423,192.5,22.2,0.0000,,
1.4885,424,192.5,22.2,0.0005,,
1.4900,425,192.4,22.2,0.0015,,
1.4925,426,192.4,22.2,0.0030,,
1.4965,427,192.5,22.2,0.0040,,
1.5025,428,192.6,22.2,0.0060,,
1.5110,429,193.1,22.2,0.0085,,
1.5185,430,193.5,22.2,0.0085,,
1.5270,431,194.3,22.2,0.0095,,
1.5355,432,195.3,22.2,0.0095,,
1.5440,433,196.2,22.2,0.0085,,
1.5520,434,197.1,22.2,0.0080,,
1.5605,435,198.0,22.2,0.0085,,
1.5680,436,198.8,22.2,0.0085,,
1.5765,437,199.7,22.2,0.0095,,
1.5850,438,200.6,22.2,0.0095,,
1.5935,439,201.5,22.2,0.0085,,
1.6020,440,202.2,22.2,0.0085,,
1.6105,441,202.9,22.2,0.0095,,
1.6180,442,203.6,22.2,0.0085,,
1.6265,443,204.2,22.2,0.0095,,
1.6350,444,204.9,22.2,0.0085,,
1.6435,445,205.6,22.2,0.0085,,
1.6515,446,206.1,22.2,0.0080,,
1.6600,447,206.7,22.2,0.0095,,
1.6675,448,207.3,22.2,0.0085,,
1.6760,449,207.9,22.2,0.0095,,
1.6845,450,208.5,22.2,0.0085,,
1.6930,451,209.1,22.2,0.0085,,
1.7015,452,209.7,22.2,0.0085,,
1.7100,453,210.2,22.2,0.0095,,
1.7175,454,210.8,22.2,0.0085,,
1.7260,455,211.4,22.2,0.0095,,
1.7345,456,212.0,22.2,0.0085,,
1.7430,457,212.4,22.2,0.0085,,
1.7510,458,212.8,22.2,0.0080,,
1.7590,459,213.3,22.2,0.0090,,
1.7670,460,213.8,22.2,0.0090,,
1.7755,461,214.3,22.2,0.0095,,
1.7840,462,214.8,22.2,0.0085,,
1.7925,463,215.1,22.2,0.0085,,
1.8010,464,215.5,22.2,0.0085,,
1.8085,465,216.0,22.2,0.0085,,
1.8170,466,216.5,22.2,0.0095,,
1.8255,467,216.8,22.2,0.0095,,
1.8340,468,217.3,22.2,0.0085,,
1.8420,469,217.6,22.2,0.0080,,
1.8505,470,218.1,22.2,0.0085,,
1.8590,471,218.5,22.2,0.0095,,
1.8665,472,218.8,22.2,0.0085,,
1.8750,473,219.2,22.2,0.0095,,
1.8835,474,219.5,22.2,0.0085,,
1.8920,475,219.9,22.2,0.0085,,
1.9005,476,220.2,22.2,0.0085,,
1.9090,477,220.6,22.2,0.0095,,
1.9165,478,221.0,22.2,0.0085,,
1.9250,479,221.3,22.2,0.0095,,
1.9330,480,221.7,22.2,0.0080,,
1.9415,481,221.9,22.2,0.0085,,
1.9500,482,222.4,22.2,0.0085,,
1.9585,483,222.6,22.2,0.0095,,
1.9660,484,223.0,22.2,0.0085,,
1.9745,485,223.3,22.2,0.0095,,
1.9830,486,223.6,22.2,0.0095,,
1.9915,487,224.0,22.2,0.0085,,
1.9995,488,224.3,22.2,0.0080,,
2.0080,489,224.6,22.2,0.0085,,
2.0155,490,224.9,22.3,0.0085,,
2.0240,491,225.3,22.2,0.0095,,
2.0325,492,225.5,22.3,0.0095,,
2.0410,493,225.9,22.3,0.0085,,
2.0495,494,226.2,22.3,0.0085,,
2.0580,495,226.4,22.2,0.0085,,
2.0655,496,226.7,22.3,0.0085,,
2.0740,497,227.0,22.2,0.0095,,
2.0825,498,227.2,22.2,0.0095,,
2.0905,499,227.5,22.3,0.0080,,
2.0990,500,227.7,22.3,0.0085,,
2.1075,501,228.0,22.3,0.0085,,
2.1150,502,228.3,22.2,0.0085,,
2.1235,503,228.5,22.3,0.0095,,
2.1320,504,228.7,22.2,0.0095,,
2.1405,505,229.0,22.2,0.0085,,
2.1490,506,229.4,22.3,0.0085,,
2.1575,507,229.6,22.3,0.0085,,
2.1650,508,229.8,22.3,0.0085,,
2.1735,509,230.1,22.3,0.0095,,
2.1820,510,230.3,22.3,0.0085,,
2.1900,511,230.6,22.2,0.0080,,
2.1985,512,230.9,22.2,0.0085,,
2.2070,513,231.1,22.2,0.0085,,
2.2145,514,231.3,22.2,0.0085,,
2.2230,515,231.5,22.2,0.0095,,
2.2315,516,231.8,22.2,0.0095,,
2.2400,517,232.0,22.3,0.0085,,
2.2485,518,232.2,22.3,0.0085,,
2.2570,519,232.4,22.3,0.0085,,
2.2645,520,232.7,22.2,0.0085,,
2.2730,521,232.9,22.2,0.0095,,
2.2810,522,233.1,22.3,0.0090,,
2.2895,523,233.3,22.3,0.0085,,
2.2980,524,233.6,22.3,0.0085,,
2.3065,525,233.8,22.3,0.0085,,
2.3140,526,234.0,22.3,0.0085,,
2.3225,527,234.1,22.3,0.0095,,
2.3300,528,234.4,22.3,0.0085,,
2.3330,529,234.5,22.3,0.0030,,
2.3335,530,234.7,22.3,0.0005,,
2.3345,531,234.7,22.3,0.0010,,
2.3355,532,234.8,22.3,0.0010,,
2.3365,533,234.7,22.3,0.0010,,
2.3385,534,234.9,22.3,0.0020,,
2.3410,535,234.9,22.3,0.0025,,
2.3450,536,234.9,22.3,0.0040,,
2.3495,537,235.0,22.3,0.0045,,
2.3510,537,235.1,22.3,0.0050,,
