Task,T3358
Scope 1/1, Sample 1/23 (junk1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.8600,107,1.7,22.4,0.0075,,
0.8685,108,2.3,22.4,0.0075,,
0.8765,109,3.2,22.4,0.0075,,
0.8850,110,3.6,22.4,0.0075,,
0.8935,111,4.2,22.4,0.0075,,
0.9020,112,4.9,22.4,0.0075,,
0.9095,113,5.3,22.4,0.0070,,
0.9180,114,5.8,22.4,0.0075,,
0.9265,115,6.3,22.4,0.0075,,
0.9350,116,6.8,22.4,0.0075,,
0.9435,117,7.3,22.4,0.0075,,
0.9515,118,7.8,22.4,0.0080,,
0.9595,119,8.4,22.4,0.0075,,
0.9675,120,9.1,22.4,0.0075,,
0.9760,121,10.0,22.4,0.0075,,
0.9845,122,10.6,22.4,0.0075,,
0.9930,123,11.4,22.4,0.0075,,
1.0015,124,12.0,22.4,0.0085,,
1.0090,125,12.8,22.4,0.0070,,
1.0175,126,13.5,22.4,0.0075,,
1.0260,127,14.2,22.4,0.0075,,
1.0345,128,15.0,22.4,0.0075,,
1.0425,129,15.7,22.4,0.0075,,
1.0510,130,16.4,22.4,0.0075,,
1.0585,131,17.0,22.4,0.0070,,
1.0670,132,17.8,22.4,0.0075,,
1.0755,133,18.6,22.4,0.0075,,
1.0840,134,19.3,22.4,0.0075,,
1.0925,135,20.1,22.4,0.0075,,
1.1010,136,20.9,22.4,0.0085,,
1.1085,137,21.6,22.4,0.0070,,
1.1170,138,22.5,22.4,0.0075,,
1.1255,139,23.3,22.4,0.0075,,
1.1335,140,24.2,22.4,0.0075,,
1.1420,141,25.1,22.4,0.0075,,
1.1505,142,25.9,22.4,0.0085,,
1.1580,143,26.9,22.4,0.0070,,
1.1665,144,27.9,22.4,0.0075,,
1.1750,145,29.0,22.4,0.0075,,
1.1835,146,30.0,22.4,0.0075,,
1.1920,147,31.1,22.4,0.0075,,
1.2005,148,32.2,22.4,0.0075,,
1.2080,149,33.2,22.4,0.0070,,
1.2165,150,34.3,22.4,0.0075,,
1.2245,151,35.6,22.4,0.0075,,
1.2330,152,36.8,22.4,0.0075,,
1.2415,153,38.2,22.4,0.0075,,
1.2500,154,39.5,22.4,0.0075,,
1.2575,155,40.9,22.4,0.0070,,
1.2660,156,42.4,22.4,0.0075,,
1.2745,157,44.0,22.4,0.0075,,
1.2830,158,45.8,22.4,0.0075,,
1.2915,159,47.6,22.4,0.0075,,
1.2995,160,49.7,22.4,0.0075,,
1.3075,161,51.7,22.4,0.0075,,
1.3155,162,54.1,22.4,0.0075,,
1.3240,163,56.6,22.4,0.0075,,
1.3325,164,59.3,22.4,0.0075,,
1.3410,165,62.3,22.4,0.0075,,
1.3495,166,65.6,22.4,0.0075,,
1.3570,167,68.9,22.4,0.0070,,
1.3655,168,73.0,22.4,0.0075,,
1.3740,169,77.5,22.4,0.0075,,
1.3825,170,82.3,22.4,0.0075,,
1.3905,171,87.6,22.4,0.0075,,
1.3990,172,93.5,22.4,0.0075,,
1.4070,173,99.3,22.4,0.0075,,
1.4150,174,106.3,22.4,0.0075,,
1.4235,175,113.6,22.4,0.0075,,
1.4320,176,121.1,22.4,0.0075,,
1.4405,177,128.7,22.4,0.0075,,
1.4490,178,135.5,22.4,0.0085,,
1.4565,179,142.9,22.4,0.0070,,
1.4650,180,150.3,22.4,0.0075,,
1.4735,181,157.0,22.4,0.0075,,
1.4820,182,163.0,22.4,0.0075,,
1.4900,183,168.3,22.4,0.0075,,
1.4985,184,172.9,22.4,0.0075,,
1.5060,185,176.5,22.4,0.0070,,
1.5145,186,179.8,22.4,0.0075,,
1.5230,187,182.7,22.4,0.0075,,
1.5315,188,184.9,22.4,0.0075,,
1.5340,188,185.1,22.4,0.0060,,
1.5340,428,191.3,22.5,0.0000,,
1.5345,430,191.3,22.5,0.0005,,
1.5360,430,191.3,22.5,0.0030,,
1.5390,432,191.3,22.5,0.0020,,
1.5425,433,191.3,22.5,0.0060,,
1.5485,434,191.5,22.5,0.0100,,
1.5570,435,191.9,22.5,0.0140,,
1.5645,436,192.5,22.5,0.0150,,
1.5730,436,193.4,22.5,0.0170,,
1.5815,438,194.2,22.5,0.0055,,
1.5900,439,195.2,22.5,0.0140,,
1.5985,440,196.1,22.5,0.0140,,
1.6065,440,197.0,22.5,0.0160,,
1.6145,442,197.8,22.5,0.0055,,
1.6230,442,198.6,22.5,0.0170,,
1.6310,444,199.4,22.5,0.0050,,
1.6395,445,200.2,22.5,0.0140,,
1.6480,446,201.0,22.5,0.0140,,
1.6565,446,201.7,22.5,0.0170,,
1.6640,448,202.5,22.5,0.0050,,
1.6725,448,203.3,22.5,0.0170,,
1.6810,450,204.0,22.5,0.0055,,
1.6895,451,204.6,22.5,0.0140,,
1.6975,452,205.3,22.5,0.0135,,
1.7060,453,206.0,22.5,0.0140,,
1.7135,454,206.5,22.5,0.0150,,
1.7220,454,207.1,22.5,0.0170,,
1.7305,456,207.7,22.5,0.0055,,
1.7390,457,208.3,22.5,0.0140,,
1.7475,458,208.9,22.5,0.0140,,
1.7560,459,209.5,22.5,0.0140,,
1.7635,460,210.0,22.5,0.0150,,
1.7720,460,210.5,22.5,0.0170,,
1.7805,462,211.0,22.5,0.0055,,
1.7885,463,211.5,22.5,0.0135,,
1.7970,464,212.1,22.5,0.0140,,
1.8055,465,212.5,22.5,0.0140,,
1.8130,466,212.9,22.5,0.0150,,
1.8215,466,213.5,22.5,0.0170,,
1.8300,468,213.9,22.5,0.0055,,
1.8385,469,214.4,22.5,0.0140,,
1.8470,470,214.8,22.5,0.0140,,
1.8550,471,215.2,22.5,0.0135,,
1.8635,472,215.6,22.5,0.0170,,
1.8715,472,216.1,22.5,0.0160,,
1.8795,474,216.4,22.5,0.0055,,
1.8880,475,216.9,22.5,0.0140,,
1.8965,476,217.3,22.5,0.0140,,
1.9050,477,217.8,22.5,0.0140,,
1.9135,478,218.1,22.5,0.0170,,
1.9210,478,218.5,22.5,0.0150,,
1.9295,480,218.9,22.5,0.0055,,
1.9380,481,219.3,22.5,0.0140,,
1.9465,482,219.7,22.5,0.0140,,
1.9545,483,220.0,22.5,0.0135,,
1.9630,484,220.4,22.5,0.0170,,
1.9705,484,220.7,22.5,0.0150,,
1.9790,486,221.0,22.5,0.0055,,
1.9875,487,221.4,22.5,0.0140,,
1.9960,488,221.7,22.5,0.0140,,
2.0045,489,222.1,22.5,0.0140,,
2.0130,490,222.4,22.5,0.0170,,
2.0205,490,222.8,22.5,0.0150,,
2.0290,492,223.1,22.5,0.0055,,
2.0375,493,223.4,22.5,0.0140,,
2.0455,494,223.7,22.5,0.0135,,
2.0540,495,223.9,22.5,0.0140,,
2.0620,496,224.2,22.5,0.0160,,
2.0700,496,224.5,22.5,0.0160,,
2.0785,498,224.8,22.5,0.0055,,
2.0870,499,225.2,22.5,0.0140,,
2.0955,500,225.4,22.5,0.0140,,
2.1040,501,225.7,22.5,0.0140,,
2.1115,502,226.0,22.5,0.0150,,
2.1200,502,226.3,22.5,0.0170,,
2.1285,504,226.6,22.5,0.0055,,
2.1370,505,226.9,22.5,0.0140,,
2.1450,506,227.2,22.5,0.0135,,
2.1535,507,227.5,22.5,0.0140,,
2.1615,508,227.6,22.5,0.0160,,
2.1695,508,227.9,22.5,0.0160,,
2.1780,510,228.2,22.5,0.0055,,
2.1865,511,228.5,22.5,0.0140,,
2.1950,512,228.8,22.5,0.0140,,
2.2035,513,229.0,22.5,0.0140,,
2.2110,514,229.2,22.5,0.0150,,
2.2195,514,229.4,22.5,0.0170,,
2.2280,516,229.7,22.5,0.0055,,
2.2360,517,229.9,22.5,0.0135,,
2.2445,518,230.2,22.5,0.0140,,
2.2530,519,230.4,22.5,0.0140,,
2.2605,520,230.6,22.5,0.0150,,
2.2690,520,230.8,22.5,0.0170,,
2.2775,522,231.1,22.5,0.0055,,
2.2860,523,231.3,22.5,0.0140,,
2.2945,524,231.6,22.5,0.0140,,
2.3030,525,231.8,22.5,0.0140,,
2.3110,526,232.0,22.5,0.0160,,
2.3190,526,232.2,22.5,0.0160,,
2.3270,528,232.5,22.5,0.0055,,
2.3355,529,232.8,22.5,0.0140,,
2.3440,530,233.0,22.5,0.0140,,
2.3525,531,233.2,22.5,0.0140,,
2.3610,532,233.4,22.5,0.0170,,
2.3685,532,233.7,22.5,0.0150,,
2.3770,534,233.9,22.5,0.0055,,
2.3850,534,234.1,22.5,0.0160,,
2.3920,536,234.3,22.5,0.0045,,
2.3965,537,234.4,22.5,0.0075,,
2.3985,538,234.6,22.5,0.0035,,
2.3990,538,234.6,22.5,0.0010,,
2.4000,540,234.7,22.5,0.0005,,
2.4015,540,234.7,22.5,0.0030,,
2.4045,542,234.8,22.5,0.0020,,
2.4080,543,234.8,22.5,0.0060,,
2.4130,544,234.9,22.5,0.0085,,
2.4185,545,235.0,22.5,0.0080,,
Scope 1/1, Sample 7/23 (POR_71_20200916_RUN_11)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-64.7,22.4,NaN,,
0.0005,1,-65.0,22.4,0.0005,,
0.0025,2,-65.1,22.4,0.0020,,
0.0050,3,-65.1,22.4,0.0025,,
0.0085,4,-65.3,22.4,0.0030,,
0.0150,5,-65.2,22.4,0.0060,,
0.0230,6,-65.3,22.4,0.0075,,
0.0305,7,-65.2,22.4,0.0075,,
0.0390,8,-65.1,22.4,0.0085,,
0.0475,9,-64.9,22.4,0.0085,,
0.0560,10,-64.6,22.4,0.0075,,
0.0645,11,-64.3,22.4,0.0075,,
0.0730,12,-63.9,22.4,0.0075,,
0.0805,13,-63.5,22.5,0.0075,,
0.0890,14,-63.0,22.5,0.0085,,
0.0975,15,-62.4,22.5,0.0085,,
0.1055,16,-61.8,22.5,0.0075,,
0.1140,17,-61.2,22.5,0.0075,,
0.1225,18,-60.5,22.5,0.0075,,
0.1310,19,-59.7,22.5,0.0085,,
0.1385,20,-58.9,22.5,0.0075,,
0.1470,21,-58.0,22.5,0.0085,,
0.1555,22,-57.1,22.5,0.0075,,
0.1640,23,-56.2,22.5,0.0075,,
0.1720,24,-55.2,22.5,0.0075,,
0.1805,25,-54.3,22.5,0.0085,,
0.1880,26,-53.3,22.5,0.0075,,
0.1965,27,-52.3,22.5,0.0085,,
0.2050,28,-51.3,22.5,0.0075,,
0.2135,29,-50.2,22.5,0.0075,,
0.2220,30,-49.0,22.5,0.0075,,
0.2305,31,-48.0,22.5,0.0085,,
0.2380,32,-46.8,22.5,0.0075,,
0.2465,33,-45.7,22.5,0.0085,,
0.2550,34,-44.7,22.5,0.0075,,
0.2630,35,-43.7,22.5,0.0075,,
0.2715,36,-42.7,22.5,0.0075,,
0.2800,37,-41.7,22.5,0.0075,,
0.2875,38,-40.9,22.5,0.0075,,
0.2960,39,-40.0,22.5,0.0085,,
0.3045,40,-39.0,22.5,0.0075,,
0.3130,41,-38.0,22.5,0.0075,,
0.3215,42,-37.2,22.5,0.0075,,
0.3300,43,-36.3,22.5,0.0075,,
0.3375,44,-35.6,22.5,0.0075,,
0.3460,45,-34.8,22.5,0.0085,,
0.3540,46,-34.0,22.5,0.0080,,
0.3625,47,-33.2,22.5,0.0075,,
0.3710,48,-32.4,22.5,0.0075,,
0.3795,49,-31.7,22.5,0.0075,,
0.3870,50,-31.0,22.5,0.0075,,
0.3955,51,-30.2,22.5,0.0085,,
0.4040,52,-29.5,22.5,0.0085,,
0.4125,53,-28.8,22.5,0.0075,,
0.4205,54,-28.0,22.5,0.0075,,
0.4290,55,-27.4,22.5,0.0075,,
0.4370,56,-26.7,22.5,0.0080,,
0.4450,57,-26.1,22.5,0.0080,,
0.4535,58,-25.5,22.5,0.0085,,
0.4620,59,-24.8,22.5,0.0075,,
0.4705,60,-24.2,22.5,0.0075,,
0.4790,61,-23.5,22.5,0.0075,,
0.4865,62,-22.8,22.5,0.0075,,
0.4950,63,-22.1,22.5,0.0085,,
0.5035,64,-21.6,22.5,0.0085,,
0.5120,65,-21.0,22.5,0.0075,,
0.5200,66,-20.3,22.5,0.0075,,
0.5285,67,-19.7,22.5,0.0075,,
0.5360,68,-19.2,22.5,0.0075,,
0.5445,69,-18.6,22.5,0.0085,,
0.5530,70,-18.0,22.5,0.0085,,
0.5615,71,-17.4,22.5,0.0075,,
0.5700,72,-16.9,22.5,0.0075,,
0.5785,73,-16.2,22.5,0.0075,,
0.5860,74,-15.7,22.5,0.0075,,
0.5945,75,-15.2,22.5,0.0085,,
0.6030,76,-14.6,22.5,0.0085,,
0.6110,77,-14.0,22.5,0.0075,,
0.6195,78,-13.5,22.5,0.0075,,
0.6280,79,-12.9,22.5,0.0075,,
0.6365,80,-12.4,22.5,0.0085,,
0.6440,81,-11.8,22.5,0.0075,,
0.6525,82,-11.2,22.5,0.0085,,
0.6610,83,-10.7,22.5,0.0075,,
0.6695,84,-10.1,22.5,0.0075,,
0.6775,85,-9.5,22.5,0.0075,,
0.6860,86,-8.9,22.5,0.0075,,
0.6935,87,-8.4,22.5,0.0075,,
0.7020,88,-8.0,22.5,0.0085,,
0.7105,89,-7.4,22.5,0.0085,,
0.7190,90,-6.9,22.5,0.0075,,
0.7275,91,-6.3,22.5,0.0075,,
0.7360,92,-5.7,22.5,0.0075,,
0.7435,93,-5.3,22.5,0.0075,,
0.7520,94,-4.6,22.5,0.0085,,
0.7605,95,-4.0,22.5,0.0085,,
0.7685,96,-3.4,22.5,0.0075,,
0.7770,97,-2.8,22.5,0.0075,,
0.7855,98,-2.1,22.5,0.0075,,
0.7930,99,-1.6,22.5,0.0075,,
0.8015,100,-0.9,22.5,0.0085,,
0.8100,101,-0.3,22.5,0.0085,,
0.8185,102,0.0,22.5,0.0075,,
0.8270,103,0.2,22.5,0.0075,,
0.8355,104,0.7,22.5,0.0075,,
0.8430,105,1.1,22.5,0.0075,,
0.8510,106,1.7,22.5,0.0080,,
0.8595,107,2.5,22.5,0.0085,,
0.8680,108,3.6,22.5,0.0075,,
0.8765,109,3.8,22.5,0.0075,,
0.8850,110,4.3,22.5,0.0075,,
0.8925,111,5.0,22.5,0.0075,,
0.9010,112,5.4,22.5,0.0085,,
0.9095,113,5.9,22.5,0.0085,,
0.9180,114,6.5,22.5,0.0075,,
0.9265,115,7.0,22.5,0.0075,,
0.9345,116,7.5,22.5,0.0075,,
0.9425,117,8.1,22.5,0.0080,,
0.9505,118,8.8,22.5,0.0080,,
0.9590,119,9.6,22.5,0.0085,,
0.9675,120,10.3,22.5,0.0075,,
0.9760,121,11.0,22.5,0.0075,,
0.9845,122,11.9,22.5,0.0075,,
0.9920,123,12.6,22.5,0.0075,,
1.0005,124,13.4,22.5,0.0085,,
1.0090,125,14.1,22.5,0.0085,,
1.0175,126,14.9,22.5,0.0075,,
1.0255,127,15.6,22.5,0.0075,,
1.0340,128,16.3,22.5,0.0075,,
1.0415,129,17.0,22.5,0.0075,,
1.0500,130,17.8,22.5,0.0085,,
1.0585,131,18.6,22.5,0.0085,,
1.0670,132,19.4,22.5,0.0075,,
1.0755,133,20.2,22.5,0.0075,,
1.0840,134,21.0,22.5,0.0075,,
1.0915,135,21.8,22.5,0.0075,,
1.1000,136,22.7,22.5,0.0085,,
1.1085,137,23.6,22.5,0.0085,,
1.1165,138,24.5,22.5,0.0075,,
1.1250,139,25.5,22.5,0.0075,,
1.1335,140,26.4,22.5,0.0075,,
1.1420,141,27.2,22.5,0.0085,,
1.1495,142,28.2,22.5,0.0075,,
1.1580,143,29.3,22.5,0.0085,,
1.1665,144,30.5,22.5,0.0075,,
1.1750,145,31.7,22.5,0.0075,,
1.1830,146,32.7,22.5,0.0075,,
1.1915,147,33.9,22.5,0.0085,,
1.1995,148,35.2,22.5,0.0080,,
1.2075,149,36.6,22.5,0.0080,,
1.2160,150,38.1,22.5,0.0075,,
1.2245,151,39.6,22.5,0.0075,,
1.2330,152,41.2,22.5,0.0075,,
1.2415,153,42.9,22.5,0.0075,,
1.2490,154,44.6,22.5,0.0075,,
1.2575,155,46.5,22.5,0.0085,,
1.2660,156,48.5,22.5,0.0075,,
1.2740,157,50.8,22.5,0.0075,,
1.2825,158,53.3,22.5,0.0075,,
1.2910,159,56.0,22.5,0.0075,,
1.2985,160,58.5,22.5,0.0075,,
1.3070,161,61.6,22.5,0.0085,,
1.3155,162,65.2,22.5,0.0085,,
1.3240,163,69.1,22.5,0.0075,,
1.3325,164,73.4,22.5,0.0075,,
1.3410,165,78.3,22.5,0.0075,,
1.3485,166,83.0,22.5,0.0075,,
1.3570,167,89.1,22.5,0.0085,,
1.3650,168,95.5,22.5,0.0080,,
1.3735,169,102.4,22.5,0.0075,,
1.3820,170,109.6,22.5,0.0075,,
1.3905,171,117.1,22.5,0.0075,,
1.3980,172,124.1,22.5,0.0075,,
1.4065,173,131.7,22.5,0.0085,,
1.4150,174,139.1,22.5,0.0085,,
1.4235,175,146.4,22.5,0.0075,,
1.4320,176,153.1,22.5,0.0075,,
1.4400,177,159.6,22.5,0.0075,,
1.4480,178,164.8,22.5,0.0080,,
1.4560,179,170.2,22.5,0.0080,,
1.4645,180,174.5,22.5,0.0085,,
1.4730,181,178.4,22.5,0.0075,,
1.4815,182,181.2,22.5,0.0075,,
1.4900,183,183.6,22.5,0.0075,,
1.4970,184,185.1,22.5,0.0070,,
1.4970,424,191.1,22.5,0.0000,,
1.4975,425,191.2,22.5,0.0005,,
1.4990,426,191.2,22.5,0.0015,,
1.5015,427,191.2,22.5,0.0025,,
1.5055,428,191.3,22.5,0.0035,,
1.5120,429,191.4,22.5,0.0055,,
1.5205,430,192.0,22.5,0.0070,,
1.5280,431,192.6,22.5,0.0070,,
1.5365,432,193.6,22.5,0.0075,,
1.5450,433,194.4,22.5,0.0070,,
1.5535,434,195.3,22.5,0.0070,,
1.5620,435,196.3,22.5,0.0070,,
1.5700,436,197.2,22.5,0.0065,,
1.5780,437,198.0,22.5,0.0075,,
1.5860,438,198.9,22.5,0.0075,,
1.5945,439,199.6,22.5,0.0075,,
1.6030,440,200.4,22.5,0.0070,,
1.6115,441,201.2,22.5,0.0070,,
1.6200,442,201.9,22.5,0.0075,,
1.6275,443,202.7,22.5,0.0070,,
1.6360,444,203.4,22.5,0.0075,,
1.6445,445,204.1,22.5,0.0075,,
1.6530,446,204.7,22.5,0.0070,,
1.6610,447,205.4,22.5,0.0065,,
1.6695,448,206.0,22.5,0.0070,,
1.6770,449,206.5,22.5,0.0070,,
1.6855,450,207.1,22.5,0.0075,,
1.6940,451,207.8,22.5,0.0075,,
1.7025,452,208.3,22.6,0.0070,,
1.7110,453,209.0,22.6,0.0070,,
1.7195,454,209.4,22.5,0.0070,,
1.7270,455,209.9,22.5,0.0070,,
1.7355,456,210.5,22.5,0.0075,,
1.7440,457,211.0,22.6,0.0075,,
1.7520,458,211.5,22.5,0.0065,,
1.7605,459,212.1,22.5,0.0070,,
1.7690,460,212.6,22.6,0.0070,,
1.7765,461,212.9,22.6,0.0070,,
1.7850,462,213.4,22.6,0.0075,,
1.7935,463,213.8,22.6,0.0075,,
1.8020,464,214.3,22.6,0.0070,,
1.8105,465,214.7,22.6,0.0070,,
1.8185,466,215.2,22.6,0.0065,,
1.8270,467,215.6,22.6,0.0075,,
1.8345,468,216.0,22.6,0.0070,,
1.8430,469,216.5,22.6,0.0075,,
1.8515,470,216.9,22.6,0.0070,,
1.8600,471,217.3,22.6,0.0070,,
1.8685,472,217.7,22.6,0.0070,,
1.8770,473,218.1,22.6,0.0070,,
1.8845,474,218.5,22.6,0.0070,,
1.8930,475,218.8,22.5,0.0075,,
1.9015,476,219.2,22.6,0.0070,,
1.9095,477,219.6,22.6,0.0065,,
1.9180,478,220.0,22.6,0.0070,,
1.9265,479,220.3,22.6,0.0075,,
1.9340,480,220.6,22.6,0.0070,,
1.9425,481,221.0,22.6,0.0075,,
1.9510,482,221.3,22.6,0.0070,,
1.9595,483,221.7,22.6,0.0070,,
1.9680,484,222.0,22.6,0.0070,,
1.9765,485,222.3,22.6,0.0075,,
1.9840,486,222.7,22.6,0.0070,,
1.9925,487,223.0,22.6,0.0075,,
2.0010,488,223.4,22.6,0.0070,,
2.0090,489,223.6,22.6,0.0065,,
2.0175,490,223.9,22.6,0.0070,,
2.0260,491,224.3,22.6,0.0070,,
2.0335,492,224.5,22.6,0.0070,,
2.0420,493,224.8,22.6,0.0075,,
2.0505,494,225.1,22.6,0.0070,,
2.0590,495,225.4,22.6,0.0070,,
2.0675,496,225.7,22.6,0.0070,,
2.0760,497,226.0,22.6,0.0070,,
2.0835,498,226.3,22.6,0.0070,,
2.0915,499,226.5,22.6,0.0075,,
2.1000,500,226.8,22.6,0.0075,,
2.1085,501,227.1,22.6,0.0070,,
2.1170,502,227.4,22.6,0.0070,,
2.1255,503,227.6,22.6,0.0070,,
2.1330,504,227.9,22.6,0.0070,,
2.1415,505,228.1,22.6,0.0075,,
2.1500,506,228.4,22.6,0.0075,,
2.1585,507,228.6,22.6,0.0070,,
2.1665,508,228.9,22.6,0.0065,,
2.1750,509,229.2,22.6,0.0070,,
2.1825,510,229.4,22.6,0.0070,,
2.1910,511,229.7,22.6,0.0075,,
2.1995,512,229.9,22.6,0.0075,,
2.2080,513,230.2,22.6,0.0070,,
2.2165,514,230.4,22.6,0.0070,,
2.2250,515,230.6,22.6,0.0070,,
2.2325,516,230.9,22.6,0.0070,,
2.2410,517,231.1,22.6,0.0075,,
2.2495,518,231.4,22.6,0.0075,,
2.2575,519,231.5,22.6,0.0065,,
2.2660,520,231.8,22.6,0.0070,,
2.2745,521,232.0,22.6,0.0070,,
2.2820,522,232.2,22.6,0.0070,,
2.2905,523,232.4,22.6,0.0075,,
2.2990,524,232.6,22.6,0.0075,,
2.3075,525,232.8,22.6,0.0070,,
2.3160,526,233.1,22.6,0.0070,,
2.3245,527,233.3,22.6,0.0070,,
2.3320,528,233.5,22.6,0.0070,,
2.3405,529,233.8,22.6,0.0075,,
2.3485,530,233.9,22.6,0.0075,,
2.3570,531,234.2,22.6,0.0070,,
2.3630,532,234.4,22.6,0.0050,,
2.3645,533,234.5,22.6,0.0010,,
2.3650,534,234.6,22.6,0.0005,,
2.3660,535,234.7,22.6,0.0010,,
2.3675,536,234.8,22.6,0.0015,,
2.3690,537,234.8,22.6,0.0015,,
2.3715,538,234.9,22.6,0.0020,,
2.3750,539,234.9,22.6,0.0030,,
2.3800,540,234.9,22.6,0.0040,,
2.3865,541,235.0,22.6,0.0055,,
Scope 1/1, Sample 8/23 (POR_251_20200913_RUN_6)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-64.6,22.5,NaN,,
0.0010,1,-64.9,22.5,0.0010,,
0.0025,2,-65.0,22.5,0.0015,,
0.0050,3,-65.1,22.5,0.0025,,
0.0090,4,-65.1,22.5,0.0035,,
0.0150,5,-65.2,22.5,0.0055,,
0.0235,6,-65.2,22.5,0.0075,,
0.0320,7,-65.2,22.5,0.0075,,
0.0405,8,-65.0,22.5,0.0075,,
0.0490,9,-64.8,22.5,0.0085,,
0.0565,10,-64.6,22.5,0.0070,,
0.0650,11,-64.2,22.5,0.0075,,
0.0735,12,-63.8,22.5,0.0075,,
0.0815,13,-63.4,22.5,0.0075,,
0.0900,14,-62.9,22.5,0.0075,,
0.0985,15,-62.3,22.5,0.0075,,
0.1060,16,-61.7,22.5,0.0070,,
0.1145,17,-61.0,22.5,0.0075,,
0.1230,18,-60.3,22.5,0.0075,,
0.1315,19,-59.6,22.5,0.0075,,
0.1400,20,-58.8,22.5,0.0075,,
0.1480,21,-58.0,22.5,0.0075,,
0.1560,22,-57.2,22.5,0.0075,,
0.1640,23,-56.3,22.5,0.0075,,
0.1725,24,-55.3,22.5,0.0075,,
0.1810,25,-54.3,22.5,0.0075,,
0.1895,26,-53.2,22.5,0.0075,,
0.1980,27,-52.1,22.5,0.0075,,
0.2055,28,-51.1,22.5,0.0070,,
0.2140,29,-50.0,22.5,0.0075,,
0.2225,30,-48.9,22.5,0.0075,,
0.2310,31,-47.8,22.5,0.0075,,
0.2390,32,-46.7,22.5,0.0075,,
0.2475,33,-45.6,22.5,0.0075,,
0.2555,34,-44.7,22.5,0.0075,,
0.2635,35,-43.6,22.5,0.0075,,
0.2720,36,-42.6,22.5,0.0075,,
0.2805,37,-41.7,22.5,0.0075,,
0.2890,38,-40.7,22.5,0.0075,,
0.2975,39,-39.8,22.5,0.0075,,
0.3050,40,-38.9,22.5,0.0070,,
0.3135,41,-38.1,22.5,0.0075,,
0.3220,42,-37.1,22.5,0.0075,,
0.3305,43,-36.3,22.5,0.0075,,
0.3385,44,-35.5,22.5,0.0075,,
0.3470,45,-34.6,22.5,0.0075,,
0.3545,46,-33.9,22.5,0.0070,,
0.3630,47,-33.1,22.5,0.0075,,
0.3715,48,-32.5,22.5,0.0075,,
0.3800,49,-31.7,22.5,0.0075,,
0.3885,50,-30.9,22.5,0.0075,,
0.3970,51,-30.1,22.5,0.0075,,
0.4045,52,-29.5,22.5,0.0070,,
0.4130,53,-28.8,22.5,0.0075,,
0.4215,54,-28.1,22.5,0.0075,,
0.4295,55,-27.5,22.5,0.0075,,
0.4380,56,-26.8,22.5,0.0075,,
0.4465,57,-26.0,22.5,0.0075,,
0.4540,58,-25.5,22.5,0.0070,,
0.4625,59,-24.8,22.5,0.0075,,
0.4710,60,-24.1,22.5,0.0075,,
0.4795,61,-23.5,22.5,0.0075,,
0.4880,62,-22.8,22.5,0.0075,,
0.4965,63,-22.2,22.5,0.0075,,
0.5040,64,-21.7,22.5,0.0070,,
0.5125,65,-21.1,22.5,0.0075,,
0.5205,66,-20.4,22.5,0.0075,,
0.5290,67,-19.8,22.5,0.0075,,
0.5375,68,-19.2,22.5,0.0075,,
0.5460,69,-18.6,22.5,0.0075,,
0.5535,70,-18.1,22.5,0.0070,,
0.5620,71,-17.6,22.5,0.0075,,
0.5705,72,-17.0,22.5,0.0075,,
0.5790,73,-16.4,22.5,0.0075,,
0.5870,74,-15.9,22.5,0.0075,,
0.5955,75,-15.3,22.5,0.0075,,
0.6040,76,-14.8,22.5,0.0085,,
0.6115,77,-14.1,22.5,0.0070,,
0.6200,78,-13.6,22.5,0.0075,,
0.6285,79,-12.9,22.5,0.0075,,
0.6370,80,-12.4,22.5,0.0075,,
0.6455,81,-11.8,22.5,0.0075,,
0.6540,82,-11.3,22.5,0.0085,,
0.6615,83,-10.8,22.5,0.0070,,
0.6700,84,-10.2,22.5,0.0075,,
0.6785,85,-9.6,22.5,0.0075,,
0.6865,86,-9.1,22.5,0.0075,,
0.6950,87,-8.6,22.5,0.0075,,
0.7035,88,-8.0,22.5,0.0075,,
0.7110,89,-7.5,22.5,0.0070,,
0.7195,90,-7.0,22.5,0.0075,,
0.7280,91,-6.4,22.5,0.0075,,
0.7365,92,-5.9,22.5,0.0075,,
0.7450,93,-5.4,22.5,0.0075,,
0.7530,94,-4.8,22.5,0.0075,,
0.7610,95,-4.1,22.5,0.0075,,
0.7690,96,-3.4,22.5,0.0075,,
0.7775,97,-2.7,22.5,0.0075,,
0.7860,98,-2.1,22.5,0.0075,,
0.7945,99,-1.5,22.5,0.0075,,
0.8030,100,-0.9,22.5,0.0085,,
0.8105,101,-0.2,22.5,0.0070,,
0.8190,102,0.1,22.5,0.0075,,
0.8275,103,0.3,22.5,0.0075,,
0.8360,104,0.8,22.5,0.0075,,
0.8445,105,1.4,22.5,0.0075,,
0.8525,106,1.8,22.5,0.0080,,
0.8605,107,2.8,22.5,0.0075,,
0.8685,108,3.8,22.5,0.0075,,
0.8770,109,3.8,22.5,0.0075,,
0.8855,110,4.6,22.5,0.0075,,
0.8940,111,5.2,22.5,0.0075,,
0.9025,112,5.6,22.5,0.0085,,
0.9100,113,6.2,22.5,0.0070,,
